Product Key,Product Code,Category Key,Product Category,Product Subcategory,Product Name,Product Cost,Product Colour,Product Size,Product Line,Product Class,Product Model,Product Description,Product Date,Product Status
409,FR-M63B-38,12,Components,Mountain Frames,"ML Mountain Frame - Black, 38",185.8193,Black,38,"M ","M ",ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2024-07-01 00:00:00.000,NULL
410,FW-M423,17,Components,Wheels,LL Mountain Front Wheel,26.9708,Black,NULL,"M ","L ",LL Mountain Front Wheel,Replacement mountain wheel for entry-level rider.,2024-07-01 00:00:00.000,NULL
411,FW-M762,17,Components,Wheels,ML Mountain Front Wheel,92.8071,Black,NULL,"M ","M ",ML Mountain Front Wheel,Replacement mountain wheel for the casual to serious rider.,2024-07-01 00:00:00.000,NULL
412,FW-M928,17,Components,Wheels,HL Mountain Front Wheel,133.2955,Black,NULL,"M ","H ",HL Mountain Front Wheel,High-performance mountain replacement wheel.,2024-07-01 00:00:00.000,NULL
413,FW-R623,17,Components,Wheels,LL Road Front Wheel,37.9909,Black,NULL,"R ","L ",LL Road Front Wheel,Replacement road front wheel for entry-level cyclist.,2024-07-01 00:00:00.000,NULL
414,FW-R762,17,Components,Wheels,ML Road Front Wheel,110.2829,Black,NULL,"R ","M ",ML Road Front Wheel,Sturdy alloy features a quick-release hub.,2024-07-01 00:00:00.000,NULL
415,FW-R820,17,Components,Wheels,HL Road Front Wheel,146.5466,Black,NULL,"R ","H ",HL Road Front Wheel,Strong wheel with double-walled rim.,2024-07-01 00:00:00.000,NULL
416,FW-T905,17,Components,Wheels,Touring Front Wheel,96.7964,Black,NULL,"T ",NULL,Touring Front Wheel,Aerodynamic rims for smooth riding.,2024-07-01 00:00:00.000,NULL
417,FR-R72Y-38,14,Components,Road Frames,"ML Road Frame-W - Yellow, 38",300.1188,Yellow,38,"R ","M ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2024-07-01 00:00:00.000,NULL
418,FR-R72Y-38,14,Components,Road Frames,"ML Road Frame-W - Yellow, 38",360.9428,Yellow,38,"R ","M ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2025-07-01 00:00:00.000,Current
419,RW-M423,17,Components,Wheels,LL Mountain Rear Wheel,38.9588,Black,NULL,"M ","L ",LL Mountain Rear Wheel,Replacement mountain wheel for entry-level rider.,2024-07-01 00:00:00.000,NULL
420,RW-M762,17,Components,Wheels,ML Mountain Rear Wheel,104.7951,Black,NULL,"M ","M ",ML Mountain Rear Wheel,Replacement mountain wheel for the casual to serious rider.,2024-07-01 00:00:00.000,NULL
421,RW-M928,17,Components,Wheels,HL Mountain Rear Wheel,145.2835,Black,NULL,"M ","H ",HL Mountain Rear Wheel,High-performance mountain replacement wheel.,2024-07-01 00:00:00.000,NULL
422,RW-R623,17,Components,Wheels,LL Road Rear Wheel,49.9789,Black,NULL,"R ","L ",LL Road Rear Wheel,Replacement road rear wheel for entry-level cyclist.,2024-07-01 00:00:00.000,NULL
423,RW-R762,17,Components,Wheels,ML Road Rear Wheel,122.2709,Black,NULL,"R ","M ",ML Road Rear Wheel,Aluminum alloy rim with stainless steel spokes; built for speed.,2024-07-01 00:00:00.000,NULL
424,RW-R820,17,Components,Wheels,HL Road Rear Wheel,158.5346,Black,NULL,"R ","H ",HL Road Rear Wheel,Strong rear wheel with double-walled rim.,2024-07-01 00:00:00.000,NULL
425,RW-T905,17,Components,Wheels,Touring Rear Wheel,108.7844,Black,NULL,"T ",NULL,Touring Rear Wheel,Excellent aerodynamic rims guarantee a smooth ride.,2024-07-01 00:00:00.000,NULL
426,FR-M63B-40,12,Components,Mountain Frames,"ML Mountain Frame - Black, 40",185.8193,Black,40,"M ","M ",ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,2024-07-01 00:00:00.000,NULL
427,FR-M63B-44,12,Components,Mountain Frames,"ML Mountain Frame - Black, 44",185.8193,Black,44,"M ","M ",ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,2024-07-01 00:00:00.000,NULL
428,FR-M63B-48,12,Components,Mountain Frames,"ML Mountain Frame - Black, 48",185.8193,Black,48,"M ","M ",ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,2024-07-01 00:00:00.000,NULL
429,FR-R72Y-40,14,Components,Road Frames,"ML Road Frame-W - Yellow, 40",300.1188,Yellow,40,"R ","M ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2024-07-01 00:00:00.000,NULL
430,FR-R72Y-40,14,Components,Road Frames,"ML Road Frame-W - Yellow, 40",360.9428,Yellow,40,"R ","M ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2025-07-01 00:00:00.000,Current
431,FR-R72Y-42,14,Components,Road Frames,"ML Road Frame-W - Yellow, 42",300.1188,Yellow,42,"R ","M ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2024-07-01 00:00:00.000,NULL
432,FR-R72Y-42,14,Components,Road Frames,"ML Road Frame-W - Yellow, 42",360.9428,Yellow,42,"R ","M ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2025-07-01 00:00:00.000,Current
433,FR-R72Y-44,14,Components,Road Frames,"ML Road Frame-W - Yellow, 44",300.1188,Yellow,44,"R ","M ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2024-07-01 00:00:00.000,NULL
434,FR-R72Y-44,14,Components,Road Frames,"ML Road Frame-W - Yellow, 44",360.9428,Yellow,44,"R ","M ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2025-07-01 00:00:00.000,Current
435,FR-R72Y-48,14,Components,Road Frames,"ML Road Frame-W - Yellow, 48",300.1188,Yellow,48,"R ","M ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2024-07-01 00:00:00.000,NULL
436,FR-R72Y-48,14,Components,Road Frames,"ML Road Frame-W - Yellow, 48",360.9428,Yellow,48,"R ","M ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2025-07-01 00:00:00.000,Current
437,FR-R92B-62,14,Components,Road Frames,"HL Road Frame - Black, 62",722.2568,Black,62,"R ","H ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2024-07-01 00:00:00.000,NULL
438,FR-R92B-62,14,Components,Road Frames,"HL Road Frame - Black, 62",868.6342,Black,62,"R ","H ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2025-07-01 00:00:00.000,Current
439,FR-R92B-44,14,Components,Road Frames,"HL Road Frame - Black, 44",722.2568,Black,44,"R ","H ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2024-07-01 00:00:00.000,NULL
440,FR-R92B-44,14,Components,Road Frames,"HL Road Frame - Black, 44",868.6342,Black,44,"R ","H ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2025-07-01 00:00:00.000,Current
441,FR-R92B-48,14,Components,Road Frames,"HL Road Frame - Black, 48",722.2568,Black,48,"R ","H ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2024-07-01 00:00:00.000,NULL
442,FR-R92B-48,14,Components,Road Frames,"HL Road Frame - Black, 48",868.6342,Black,48,"R ","H ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2025-07-01 00:00:00.000,Current
443,FR-R92B-52,14,Components,Road Frames,"HL Road Frame - Black, 52",722.2568,Black,52,"R ","H ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2024-07-01 00:00:00.000,NULL
444,FR-R92B-52,14,Components,Road Frames,"HL Road Frame - Black, 52",868.6342,Black,52,"R ","H ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2025-07-01 00:00:00.000,Current
445,SH-M897-S,22,Clothing,Shorts,"Men's Sports Shorts, S",24.7459,Black,S,"S ",NULL,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2024-07-01 00:00:00.000,NULL
446,PA-T100,35,Accessories,Panniers,"Touring-Panniers, Large",51.5625,Grey,NULL,"T ",NULL,Touring-Panniers,"Durable, water-proof nylon construction with easy access. Large enough for weekend trips.",2024-07-01 00:00:00.000,NULL
447,LO-C100,34,Accessories,Locks,Cable Lock,10.3125,NA,NULL,"S ",NULL,Cable Lock,"Wraps to fit front and rear tires, carrier and 2 keys included.",2024-07-01 00:00:00.000,NULL
448,PU-0452,36,Accessories,Pumps,Minipump,8.2459,NA,NULL,"S ",NULL,Minipump,Designed for convenience. Fits in your pocket. Aluminum barrel. 160psi rated.,2024-07-01 00:00:00.000,NULL
449,PU-M044,36,Accessories,Pumps,Mountain Pump,10.3084,NA,NULL,"M ",NULL,Mountain Pump,Simple and light-weight. Emergency patches stored in handle.,2024-07-01 00:00:00.000,NULL
450,LT-T990,33,Accessories,Lights,Taillights - Battery-Powered,5.7709,NA,NULL,"R ",NULL,Taillight,Affordable light for safe night riding - uses 3 AAA batteries,2024-07-01 00:00:00.000,NULL
451,LT-H902,33,Accessories,Lights,Headlights - Dual-Beam,14.4334,NA,NULL,"R ",NULL,Headlights - Dual-Beam,Rechargeable dual-beam headlight.,2024-07-01 00:00:00.000,NULL
452,LT-H903,33,Accessories,Lights,Headlights - Weatherproof,18.5584,NA,NULL,"R ",NULL,Headlights - Weatherproof,Rugged weatherproof headlight.,2024-07-01 00:00:00.000,NULL
453,SH-M897-M,22,Clothing,Shorts,"Men's Sports Shorts, M",24.7459,Black,M,"S ",NULL,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2024-07-01 00:00:00.000,NULL
454,SH-M897-L,22,Clothing,Shorts,"Men's Sports Shorts, L",24.7459,Black,L,"S ",NULL,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2024-07-01 00:00:00.000,NULL
455,SH-M897-X,22,Clothing,Shorts,"Men's Sports Shorts, XL",24.7459,Black,XL,"S ",NULL,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2024-07-01 00:00:00.000,NULL
456,TG-W091-S,24,Clothing,Tights,"Women's Tights, S",30.9334,Black,S,"S ",NULL,Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2024-07-01 00:00:00.000,NULL
457,TG-W091-M,24,Clothing,Tights,"Women's Tights, M",30.9334,Black,M,"S ",NULL,Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2024-07-01 00:00:00.000,NULL
458,TG-W091-L,24,Clothing,Tights,"Women's Tights, L",30.9334,Black,L,"S ",NULL,Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2024-07-01 00:00:00.000,NULL
459,SB-M891-S,18,Clothing,Bib-Shorts,"Men's Bib-Shorts, S",37.1209,Multi,S,"S ",NULL,Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2024-07-01 00:00:00.000,NULL
460,SB-M891-M,18,Clothing,Bib-Shorts,"Men's Bib-Shorts, M",37.1209,Multi,M,"S ",NULL,Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2024-07-01 00:00:00.000,NULL
461,SB-M891-L,18,Clothing,Bib-Shorts,"Men's Bib-Shorts, L",37.1209,Multi,L,"S ",NULL,Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2024-07-01 00:00:00.000,NULL
462,GL-H102-S,20,Clothing,Gloves,"Half-Finger Gloves, S",9.7136,Black,S,"S ",NULL,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2024-07-01 00:00:00.000,NULL
463,GL-H102-S,20,Clothing,Gloves,"Half-Finger Gloves, S",9.1593,Black,S,"S ",NULL,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2025-07-01 00:00:00.000,Current
464,GL-H102-M,20,Clothing,Gloves,"Half-Finger Gloves, M",9.7136,Black,M,"S ",NULL,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2024-07-01 00:00:00.000,NULL
465,GL-H102-M,20,Clothing,Gloves,"Half-Finger Gloves, M",9.1593,Black,M,"S ",NULL,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2025-07-01 00:00:00.000,Current
466,GL-H102-L,20,Clothing,Gloves,"Half-Finger Gloves, L",9.7136,Black,L,"S ",NULL,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2024-07-01 00:00:00.000,NULL
467,GL-H102-L,20,Clothing,Gloves,"Half-Finger Gloves, L",9.1593,Black,L,"S ",NULL,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2025-07-01 00:00:00.000,Current
468,GL-F110-S,20,Clothing,Gloves,"Full-Finger Gloves, S",15.6709,Black,S,"M ",NULL,Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2024-07-01 00:00:00.000,NULL
469,GL-F110-M,20,Clothing,Gloves,"Full-Finger Gloves, M",15.6709,Black,M,"M ",NULL,Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2024-07-01 00:00:00.000,NULL
470,GL-F110-L,20,Clothing,Gloves,"Full-Finger Gloves, L",15.6709,Black,L,"M ",NULL,Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2024-07-01 00:00:00.000,NULL
471,VE-C304-S,25,Clothing,Vests,"Classic Vest, S",23.749,Blue,S,"S ",NULL,Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",2025-07-01 00:00:00.000,Current
472,VE-C304-M,25,Clothing,Vests,"Classic Vest, M",23.749,Blue,M,"S ",NULL,Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",2025-07-01 00:00:00.000,Current
473,VE-C304-L,25,Clothing,Vests,"Classic Vest, L",23.749,Blue,L,"S ",NULL,Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",2025-07-01 00:00:00.000,Current
474,SH-W890-S,22,Clothing,Shorts,"Women's Mountain Shorts, S",26.1763,Black,S,"M ",NULL,Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2025-07-01 00:00:00.000,Current
475,SH-W890-M,22,Clothing,Shorts,"Women's Mountain Shorts, M",26.1763,Black,M,"M ",NULL,Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2025-07-01 00:00:00.000,Current
476,SH-W890-L,22,Clothing,Shorts,"Women's Mountain Shorts, L",26.1763,Black,L,"M ",NULL,Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2025-07-01 00:00:00.000,Current
477,WB-H098,28,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1.8663,NA,NULL,"S ",NULL,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,2025-07-01 00:00:00.000,Current
478,BC-M005,28,Accessories,Bottles and Cages,Mountain Bottle Cage,3.7363,NA,NULL,"M ",NULL,Mountain Bottle Cage,Tough aluminum cage holds bottle securly on tough terrain.,2025-07-01 00:00:00.000,Current
479,BC-R205,28,Accessories,Bottles and Cages,Road Bottle Cage,3.3623,NA,NULL,"R ",NULL,Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,2025-07-01 00:00:00.000,Current
480,PK-7098,37,Accessories,Tires and Tubes,Patch Kit/8 Patches,0.8565,NA,NULL,"S ",NULL,Patch kit,"Includes 8 different size patches, glue and sandpaper.",2025-07-01 00:00:00.000,Current
481,SO-R809-M,23,Clothing,Socks,"Racing Socks, M",3.3623,White,M,"R ",NULL,Racing Socks,"Thin, lightweight and durable with cuffs that stay up.",2025-07-01 00:00:00.000,Current
482,SO-R809-L,23,Clothing,Socks,"Racing Socks, L",3.3623,White,L,"R ",NULL,Racing Socks,"Thin, lightweight and durable with cuffs that stay up.",2025-07-01 00:00:00.000,Current
483,RA-H123,26,Accessories,Bike Racks,Hitch Rack - 4-Bike,44.88,NA,NULL,"S ",NULL,Hitch Rack - 4-Bike,"Carries 4 bikes securely; steel construction, fits 2"" receiver hitch.",2025-07-01 00:00:00.000,Current
484,CL-9009,29,Accessories,Cleaners,Bike Wash - Dissolver,2.9733,NA,NULL,"S ",NULL,Bike Wash,"Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.",2025-07-01 00:00:00.000,Current
485,FE-6654,30,Accessories,Fenders,Fender Set - Mountain,8.2205,NA,NULL,"M ",NULL,Fender Set - Mountain,Clip-on fenders fit most mountain bikes.,2025-07-01 00:00:00.000,Current
486,ST-1401,27,Accessories,Bike Stands,All-Purpose Bike Stand,59.466,NA,NULL,"M ",NULL,All-Purpose Bike Stand,Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.,2025-07-01 00:00:00.000,Current
487,HY-1023-70,32,Accessories,Hydration Packs,Hydration Pack - 70 oz.,20.5663,Silver,70,"S ",NULL,Hydration Pack,"Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.",2025-07-01 00:00:00.000,Current
488,SJ-0194-S,21,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",41.5723,Yellow,S,"S ",NULL,Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2025-07-01 00:00:00.000,Current
489,SJ-0194-M,21,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",41.5723,Yellow,M,"S ",NULL,Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2025-07-01 00:00:00.000,Current
490,SJ-0194-L,21,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",41.5723,Yellow,L,"S ",NULL,Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2025-07-01 00:00:00.000,Current
491,SJ-0194-X,21,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",41.5723,Yellow,XL,"S ",NULL,Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2025-07-01 00:00:00.000,Current
492,FR-T98Y-60,16,Components,Touring Frames,"HL Touring Frame - Yellow, 60",601.7437,Yellow,60,"T ","H ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2025-07-01 00:00:00.000,Current
493,FR-T67Y-62,16,Components,Touring Frames,"LL Touring Frame - Yellow, 62",199.8519,Yellow,62,"T ","L ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2025-07-01 00:00:00.000,Current
494,FR-T98Y-46,16,Components,Touring Frames,"HL Touring Frame - Yellow, 46",601.7437,Yellow,46,"T ","H ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2025-07-01 00:00:00.000,Current
495,FR-T98Y-50,16,Components,Touring Frames,"HL Touring Frame - Yellow, 50",601.7437,Yellow,50,"T ","H ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2025-07-01 00:00:00.000,Current
496,FR-T98Y-54,16,Components,Touring Frames,"HL Touring Frame - Yellow, 54",601.7437,Yellow,54,"T ","H ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2025-07-01 00:00:00.000,Current
497,FR-T98U-46,16,Components,Touring Frames,"HL Touring Frame - Blue, 46",601.7437,Blue,46,"T ","H ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2025-07-01 00:00:00.000,Current
498,FR-T98U-50,16,Components,Touring Frames,"HL Touring Frame - Blue, 50",601.7437,Blue,50,"T ","H ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2025-07-01 00:00:00.000,Current
499,FR-T98U-54,16,Components,Touring Frames,"HL Touring Frame - Blue, 54",601.7437,Blue,54,"T ","H ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2025-07-01 00:00:00.000,Current
500,FR-T98U-60,16,Components,Touring Frames,"HL Touring Frame - Blue, 60",601.7437,Blue,60,"T ","H ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2025-07-01 00:00:00.000,Current
501,RD-2308,9,Components,Derailleurs,Rear Derailleur,53.9282,Silver,NULL,NULL,NULL,Rear Derailleur,Wide-link design.,2025-07-01 00:00:00.000,Current
502,FR-T67U-50,16,Components,Touring Frames,"LL Touring Frame - Blue, 50",199.8519,Blue,50,"T ","L ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2025-07-01 00:00:00.000,Current
503,FR-T67U-54,16,Components,Touring Frames,"LL Touring Frame - Blue, 54",199.8519,Blue,54,"T ","L ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2025-07-01 00:00:00.000,Current
504,FR-T67U-58,16,Components,Touring Frames,"LL Touring Frame - Blue, 58",199.8519,Blue,58,"T ","L ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2025-07-01 00:00:00.000,Current
505,FR-T67U-62,16,Components,Touring Frames,"LL Touring Frame - Blue, 62",199.8519,Blue,62,"T ","L ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2025-07-01 00:00:00.000,Current
506,FR-T67Y-44,16,Components,Touring Frames,"LL Touring Frame - Yellow, 44",199.8519,Yellow,44,"T ","L ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2025-07-01 00:00:00.000,Current
507,FR-T67Y-50,16,Components,Touring Frames,"LL Touring Frame - Yellow, 50",199.8519,Yellow,50,"T ","L ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2025-07-01 00:00:00.000,Current
508,FR-T67Y-54,16,Components,Touring Frames,"LL Touring Frame - Yellow, 54",199.8519,Yellow,54,"T ","L ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2025-07-01 00:00:00.000,Current
509,FR-T67Y-58,16,Components,Touring Frames,"LL Touring Frame - Yellow, 58",199.8519,Yellow,58,"T ","L ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2025-07-01 00:00:00.000,Current
510,FR-T67U-44,16,Components,Touring Frames,"LL Touring Frame - Blue, 44",199.8519,Blue,44,"T ","L ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2025-07-01 00:00:00.000,Current
511,FR-M63S-40,12,Components,Mountain Frames,"ML Mountain Frame-W - Silver, 40",199.3757,Silver,40,"M ","M ",ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2025-07-01 00:00:00.000,Current
512,FR-M63S-42,12,Components,Mountain Frames,"ML Mountain Frame-W - Silver, 42",199.3757,Silver,42,"M ","M ",ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2025-07-01 00:00:00.000,Current
513,FR-M63S-46,12,Components,Mountain Frames,"ML Mountain Frame-W - Silver, 46",199.3757,Silver,46,"M ","M ",ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2025-07-01 00:00:00.000,Current
514,RB-9231,6,Components,Brakes,Rear Brakes,47.286,Silver,NULL,NULL,NULL,Rear Brakes,NULL,2025-07-01 00:00:00.000,Current
515,SE-M236,15,Components,Saddles,LL Mountain Seat/Saddle,12.0413,NA,NULL,"M ","L ",LL Mountain Seat/Saddle 2,Synthetic leather. Features gel for increased comfort.,2025-07-01 00:00:00.000,Current
516,SE-M798,15,Components,Saddles,ML Mountain Seat/Saddle,17.3782,NA,NULL,"M ","M ",ML Mountain Seat/Saddle 2,Designed to absorb shock.,2025-07-01 00:00:00.000,Current
517,SE-M940,15,Components,Saddles,HL Mountain Seat/Saddle,23.3722,NA,NULL,"M ","H ",HL Mountain Seat/Saddle 2,Anatomic design for a full-day of riding in comfort. Durable leather.,2025-07-01 00:00:00.000,Current
518,SE-R581,15,Components,Saddles,LL Road Seat/Saddle,12.0413,NA,NULL,"R ","L ",LL Road Seat/Saddle 1,Lightweight foam-padded saddle.,2025-07-01 00:00:00.000,Current
519,SE-R908,15,Components,Saddles,ML Road Seat/Saddle,17.3782,NA,NULL,"T ","M ",ML Road Seat/Saddle 2,Rubber bumpers absorb bumps.,2025-07-01 00:00:00.000,Current
520,SE-R995,15,Components,Saddles,HL Road Seat/Saddle,23.3722,NA,NULL,"R ","H ",HL Road Seat/Saddle 2,Lightweight kevlar racing saddle. Leather.,2025-07-01 00:00:00.000,Current
521,SE-T312,15,Components,Saddles,LL Touring Seat/Saddle,12.0413,NA,NULL,"T ","L ",LL Touring Seat/Saddle,"Comfortable, ergonomically shaped gel saddle.",2025-07-01 00:00:00.000,Current
522,SE-T762,15,Components,Saddles,ML Touring Seat/Saddle,17.3782,NA,NULL,"T ","M ",ML Touring Seat/Saddle,New design relieves pressure for long rides.,2025-07-01 00:00:00.000,Current
523,SE-T924,15,Components,Saddles,HL Touring Seat/Saddle,23.3722,NA,NULL,"T ","H ",HL Touring Seat/Saddle,Cut-out shell for a more comfortable ride.,2025-07-01 00:00:00.000,Current
